代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10,多空排列
512290,2025-06-27,0.9624,0.9621,0.9749,0.9361,-0.0125,-1.2822,0.0003,弱势多头
512290,2025-06-26,0.961,0.9655,0.97555,0.936067,-0.01455,-1.4915,-0.0045,中期空头排列
512290,2025-06-25,0.9582,0.9705,0.975,0.935967,-0.0168,-1.7231,-0.0123,中期空头排列
512290,2025-06-24,0.9552,0.9722,0.9738,0.935317,-0.0186,-1.91,-0.017,中期空头排列
512290,2025-06-23,0.9556,0.9752,0.9725,0.93485,-0.0169,-1.7378,-0.0196,弱势空头
512290,2025-06-20,0.9618,0.9788,0.9722,0.934533,-0.0104,-1.0697,-0.017,弱势空头
512290,2025-06-19,0.97,0.9814,0.97215,0.9343,-0.00215,-0.2212,-0.0114,弱势空头
512290,2025-06-18,0.9828,0.9851,0.97245,0.934483,0.01035,1.0643,-0.0023,弱势空头
512290,2025-06-17,0.9892,0.988,0.9716,0.934683,0.0176,1.8114,0.0012,强势多头排列
512290,2025-06-16,0.9948,0.9894,0.9698,0.934733,0.025,2.5779,0.0054,强势多头排列
512290,2025-06-13,0.9958,0.9877,0.9671,0.93415,0.0287,2.9676,0.0081,强势多头排列
512290,2025-06-12,0.9928,0.9856,0.9641,,0.0287,2.9769,0.0072,中期多头排列
512290,2025-06-11,0.9874,0.9795,0.9602,,0.0272,2.8327,0.0079,中期多头排列
512290,2025-06-10,0.9868,0.9754,0.95695,,0.02985,3.1193,0.0114,中期多头排列
512290,2025-06-09,0.984,0.9698,0.9529,,0.0311,3.2637,0.0142,中期多头排列
512290,2025-06-06,0.9796,0.9656,0.9491,,0.0305,3.2136,0.014,中期多头排列
512290,2025-06-05,0.9784,0.9629,0.946,,0.0324,3.4249,0.0155,中期多头排列
512290,2025-06-04,0.9716,0.9598,0.94225,,0.02935,3.1149,0.0118,中期多头排列
512290,2025-06-03,0.964,0.9552,0.9386,,0.0254,2.7062,0.0088,中期多头排列
512290,2025-05-30,0.9556,0.9502,0.93485,,0.02075,2.2196,0.0054,中期多头排列
512290,2025-05-29,0.9516,0.9465,0.9314,,0.0202,2.1688,0.0051,中期多头排列
512290,2025-05-28,0.9474,0.9426,0.92765,,0.01975,2.129,0.0048,中期多头排列
512290,2025-05-27,0.948,0.9409,0.925,,0.023,2.4865,0.0071,中期多头排列
512290,2025-05-26,0.9464,0.9385,0.9222,,0.0242,2.6242,0.0079,中期多头排列
512290,2025-05-23,0.9448,0.936,0.9199,,0.0249,2.7068,0.0088,中期多头排列
512290,2025-05-22,0.9414,0.9326,0.91715,,0.02425,2.6441,0.0088,中期多头排列
512290,2025-05-21,0.9378,0.9291,0.9141,,0.0237,2.5927,0.0087,中期多头排列
512290,2025-05-20,0.9338,0.9247,0.9104,,0.0234,2.5703,0.0091,中期多头排列
512290,2025-05-19,0.9306,0.922,0.9075,,0.0231,2.5455,0.0086,中期多头排列
512290,2025-05-16,0.9272,0.9195,0.90505,,0.02215,2.4474,0.0077,中期多头排列
512290,2025-05-15,0.9238,0.9163,0.90295,,0.02085,2.3091,0.0075,中期多头排列
512290,2025-05-14,0.9204,0.9127,0.90135,,0.01905,2.1135,0.0077,中期多头排列
512290,2025-05-13,0.9156,0.9091,0.8993,,0.0163,1.8125,0.0065,中期多头排列
512290,2025-05-12,0.9134,0.9059,0.89765,,0.01575,1.7546,0.0075,中期多头排列
