代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10,多空排列,排列评分
563880,2025-06-27,0.9886,0.981,0.9779,0.965667,0.0107,1.0942,0.0076,长期温和多头排列,0.48
563880,2025-06-26,0.984,0.9792,0.9769,0.965617,0.0071,0.7268,0.0048,方向分化,0.0
563880,2025-06-25,0.9786,0.9778,0.97535,0.9656,0.00325,0.3332,0.0008,震荡排列,0.0
563880,2025-06-24,0.9742,0.976,0.9738,0.9655,0.0004,0.0411,-0.0018,震荡排列,0.0
563880,2025-06-23,0.9726,0.9749,0.9732,0.965683,-0.0006,-0.0617,-0.0023,震荡排列,0.0
563880,2025-06-20,0.9734,0.9756,0.9733,0.966083,0.0001,0.0103,-0.0022,方向分化,0.0
563880,2025-06-19,0.9744,0.9763,0.974,0.966483,0.0004,0.0411,-0.0019,震荡排列,0.0
563880,2025-06-18,0.977,0.977,0.97485,0.967167,0.00215,0.2205,0.0,震荡排列,0.0
563880,2025-06-17,0.9778,0.9766,0.97515,0.96785,0.00265,0.2718,0.0012,震荡排列,0.0
563880,2025-06-16,0.9772,0.9757,0.97515,0.968567,0.00205,0.2102,0.0015,震荡排列,0.0
563880,2025-06-13,0.9778,0.9748,0.97515,0.9692,0.00265,0.2718,0.003,震荡排列,0.0
563880,2025-06-12,0.9782,0.9746,0.97555,0.969917,0.00265,0.2716,0.0036,震荡排列,0.0
563880,2025-06-11,0.977,0.9729,0.97595,0.970133,0.00105,0.1076,0.0041,方向分化,0.0
563880,2025-06-10,0.9754,0.9716,0.976,0.9705,-0.0006,-0.0615,0.0038,方向分化,0.0
563880,2025-06-09,0.9742,0.9715,0.9764,0.970967,-0.0022,-0.2253,0.0027,方向分化,0.0
563880,2025-06-06,0.9718,0.971,0.9759,0.9713,-0.0041,-0.4201,0.0008,震荡排列,0.0
563880,2025-06-05,0.971,0.9717,0.9757,0.97175,-0.0047,-0.4817,-0.0007,震荡排列,0.0
563880,2025-06-04,0.9688,0.9727,0.97525,0.972233,-0.00645,-0.6614,-0.0039,温和空头排列,-0.4
563880,2025-06-03,0.9678,0.9737,0.97475,0.972533,-0.00695,-0.713,-0.0059,震荡排列,0.0
563880,2025-05-30,0.9688,0.9746,0.97385,0.972867,-0.00505,-0.5186,-0.0058,震荡排列,0.0
563880,2025-05-29,0.9702,0.9755,0.9728,0.97315,-0.0026,-0.2673,-0.0053,方向分化,0.0
563880,2025-05-28,0.9724,0.9765,0.9716,0.973417,0.0008,0.0823,-0.0041,方向分化,0.0
563880,2025-05-27,0.9766,0.979,0.97095,0.97415,0.00565,0.5819,-0.0024,方向分化,0.0
563880,2025-05-26,0.9796,0.9804,0.9701,0.97485,0.0095,0.9793,-0.0008,震荡排列,0.0
563880,2025-05-23,0.9804,0.9813,0.96905,0.975317,0.01135,1.1713,-0.0009,震荡排列,0.0
563880,2025-05-22,0.9808,0.9808,0.9678,0.9759,0.013,1.3433,0.0,震荡排列,0.0
563880,2025-05-21,0.9806,0.9797,0.96615,0.976417,0.01445,1.4956,0.0009,震荡排列,0.0
563880,2025-05-20,0.9814,0.9778,0.96405,0.976633,0.01735,1.7997,0.0036,中等多头排列,0.8
563880,2025-05-19,0.9812,0.9758,0.96205,0.976933,0.01915,1.9905,0.0054,中等多头排列,0.8
563880,2025-05-16,0.9822,0.9731,0.9604,0.9772,0.0218,2.2699,0.0091,中等多头排列,0.8
563880,2025-05-15,0.9808,0.9701,0.9587,0.9776,0.0221,2.3052,0.0107,中等多头排列,0.8
563880,2025-05-14,0.9788,0.9667,0.95675,0.977883,0.02205,2.3047,0.0121,中等多头排列,0.8
563880,2025-05-13,0.9742,0.9629,0.9542,0.977917,0.02,2.096,0.0113,中等多头排列,0.8
563880,2025-05-12,0.9704,0.9598,0.9519,0.97815,0.0185,1.9435,0.0106,中等多头排列,0.8
563880,2025-05-09,0.964,0.9568,0.9488,0.978233,0.0152,1.602,0.0072,温和多头排列,0.4
563880,2025-05-08,0.9594,0.9548,0.94565,0.978583,0.01375,1.454,0.0046,温和多头排列,0.4
563880,2025-05-07,0.9546,0.9526,0.9415,0.978833,0.0131,1.3914,0.002,方向分化,0.0
563880,2025-05-06,0.9516,0.9503,0.94185,0.978917,0.00975,1.0352,0.0013,震荡排列,0.0
563880,2025-04-30,0.9492,0.9483,0.94285,0.978833,0.00635,0.6735,0.0009,震荡排列,0.0
563880,2025-04-29,0.9496,0.9477,0.94455,0.97895,0.00505,0.5346,0.0019,方向分化,0.0
563880,2025-04-28,0.9502,0.9473,0.9463,0.97925,0.0039,0.4121,0.0029,震荡排列,0.0
563880,2025-04-25,0.9506,0.9468,0.94835,0.9794,0.00225,0.2373,0.0038,震荡排列,0.0
563880,2025-04-24,0.949,0.9455,0.9505,0.979467,-0.0015,-0.1578,0.0035,方向分化,0.0
563880,2025-04-23,0.9474,0.944,0.9526,0.9797,-0.0052,-0.5459,0.0034,方向分化,0.0
563880,2025-04-22,0.9458,0.9408,0.9548,0.979883,-0.009,-0.9426,0.005,方向分化,0.0
563880,2025-04-21,0.9444,0.9365,0.95715,0.98,-0.01275,-1.3321,0.0079,方向分化,0.0
