代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10,多空排列
159529,2025-06-27,1.5336,1.5295,1.54145,1.504,-0.00785,-0.5093,0.0041,弱势多头
159529,2025-06-26,1.5262,1.5235,1.5435,1.50465,-0.0173,-1.1208,0.0027,弱势多头
159529,2025-06-25,1.5398,1.5219,1.5458,1.504917,-0.006,-0.3881,0.0179,弱势多头
159529,2025-06-24,1.5312,1.5252,1.5495,1.506983,-0.0183,-1.181,0.006,弱势多头
159529,2025-06-23,1.5248,1.5277,1.55295,1.50985,-0.02815,-1.8127,-0.0029,中期空头排列
159529,2025-06-20,1.5254,1.5331,1.55665,1.51175,-0.03125,-2.0075,-0.0077,中期空头排列
159529,2025-06-19,1.5208,1.5356,1.55975,1.512683,-0.03895,-2.4972,-0.0148,中期空头排列
159529,2025-06-18,1.504,1.5297,1.5575,1.51245,-0.0535,-3.435,-0.0257,中期空头排列
159529,2025-06-17,1.5192,1.5399,1.5645,1.514,-0.0453,-2.8955,-0.0207,中期空头排列
159529,2025-06-16,1.5306,1.5471,1.5701,1.515883,-0.0395,-2.5158,-0.0165,中期空头排列
159529,2025-06-13,1.5408,1.5534,1.57435,1.517367,-0.03355,-2.131,-0.0126,中期空头排列
159529,2025-06-12,1.5504,1.5635,1.576,,-0.0256,-1.6244,-0.0131,中期空头排列
159529,2025-06-11,1.5554,1.5697,1.5803,,-0.0249,-1.5757,-0.0143,中期空头排列
159529,2025-06-10,1.5606,1.5738,1.58055,,-0.01995,-1.2622,-0.0132,中期空头排列
159529,2025-06-09,1.5636,1.5782,1.57375,,-0.01015,-0.645,-0.0146,弱势空头
159529,2025-06-06,1.566,1.5802,1.5662,,-0.0002,-0.0128,-0.0142,弱势空头
159529,2025-06-05,1.5766,1.5839,1.5592,,0.0174,1.116,-0.0073,弱势空头
159529,2025-06-04,1.584,1.5853,1.5514,,0.0326,2.1013,-0.0013,弱势空头
159529,2025-06-03,1.587,1.5891,1.54295,,0.04405,2.8549,-0.0021,弱势空头
159529,2025-05-30,1.5928,1.5931,1.5349,,0.0579,3.7722,-0.0003,弱势空头
159529,2025-05-29,1.5944,1.5953,1.52725,,0.06715,4.3968,-0.0009,弱势空头
159529,2025-05-28,1.5912,1.5885,1.5186,,0.0726,4.7807,0.0027,中期多头排列
159529,2025-05-27,1.5866,1.5909,1.51035,,0.07625,5.0485,-0.0043,弱势空头
159529,2025-05-26,1.5912,1.5873,1.50225,,0.08895,5.9211,0.0039,中期多头排列
159529,2025-05-23,1.5934,1.5693,1.49515,,0.09825,6.5712,0.0241,中期多头排列
159529,2025-05-22,1.5962,1.5522,1.48775,,0.10845,7.2895,0.044,中期多头排列
159529,2025-05-21,1.5858,1.5345,1.4801,,0.1057,7.1414,0.0513,中期多头排列
159529,2025-05-20,1.5952,1.5175,1.4731,,0.1221,8.2886,0.0777,中期多头排列
159529,2025-05-19,1.5834,1.4968,1.46435,,0.11905,8.1299,0.0866,中期多头排列
159529,2025-05-16,1.5452,1.4767,1.45585,,0.08935,6.1373,0.0685,中期多头排列
159529,2025-05-15,1.5082,1.4592,1.44845,,0.05975,4.1251,0.049,中期多头排列
159529,2025-05-14,1.4832,1.4487,1.445,,0.0382,2.6436,0.0345,中期多头排列
159529,2025-05-13,1.4398,1.4298,1.436,,0.0038,0.2646,0.01,弱势多头
159529,2025-05-12,1.4102,1.4172,1.4316,,-0.0214,-1.4948,-0.007,中期空头排列
159529,2025-05-09,1.4082,1.421,1.42855,,-0.02035,-1.4245,-0.0128,中期空头排列
159529,2025-05-08,1.4102,1.4233,1.4269,,-0.0167,-1.1704,-0.0131,中期空头排列
159529,2025-05-07,1.4142,1.4257,1.4219,,-0.0077,-0.5415,-0.0115,弱势空头
159529,2025-05-06,1.4198,1.4287,1.4243,,-0.0045,-0.3159,-0.0089,弱势空头
159529,2025-04-30,1.4242,1.4319,1.4307,,-0.0065,-0.4543,-0.0077,弱势空头
159529,2025-04-29,1.4338,1.435,1.4381,,-0.0043,-0.299,-0.0012,中期空头排列
159529,2025-04-28,1.4364,1.4377,1.4433,,-0.0069,-0.4781,-0.0013,中期空头排列
159529,2025-04-25,1.4372,1.4413,1.45185,,-0.01465,-1.0091,-0.0041,中期空头排列
159529,2025-04-24,1.4376,1.4422,1.4586,,-0.021,-1.4397,-0.0046,中期空头排列
159529,2025-04-23,1.4396,1.446,1.4692,,-0.0296,-2.0147,-0.0064,中期空头排列
